timestamp,left_x,left_y,left_z,right_x,right_y,right_z,Activity
2024-07-24 19:57:00,-86.90196078431373,-200.86274509803923,133.2549019607843,-192.0,8.16326530612245,-167.83673469387756,none
2024-07-24 19:57:01,-78.4,-200.24,138.4,-192.0,8.244897959183673,-167.6734693877551,none
2024-07-24 19:57:02,-69.12,-206.88,134.48,-192.0,8.489795918367347,-167.42857142857142,none
2024-07-24 19:57:03,-79.2156862745098,-217.1764705882353,118.50980392156865,-192.0,8.489795918367347,-167.42857142857142,none
2024-07-24 19:57:04,-74.08,-219.12,118.56,-192.0,9.06122448979592,-167.0204081632653,none
2024-07-24 19:57:05,-75.13725490196079,-220.62745098039213,115.05882352941175,-192.0,8.64,-167.52,none
2024-07-24 19:57:06,-83.68627450980392,-216.7843137254902,117.49019607843135,-192.0,8.666666666666666,-167.25,none
2024-07-24 19:57:07,-84.31372549019608,-216.15686274509804,117.49019607843135,-192.0,8.244897959183673,-165.9591836734694,none
2024-07-24 19:57:08,-86.64,-219.28,111.2,-193.6326530612245,7.510204081632653,-164.48979591836735,none
2024-07-24 19:57:09,-84.72,-218.72,113.04,-194.28571428571428,7.1020408163265305,-164.73469387755102,none
2024-07-24 19:57:10,-89.41176470588235,-216.7843137254902,113.09803921568628,-192.08,8.08,-166.88,none
2024-07-24 19:57:11,-87.12,-218.8,112.16,-192.0,8.0,-167.26530612244898,none
2024-07-24 19:57:12,-87.92156862745098,-216.07843137254903,114.50980392156865,-192.0,8.0,-166.12244897959184,none
2024-07-24 19:57:13,-87.52,-217.2,113.84,-192.0,8.0,-166.3673469387755,none
2024-07-24 19:57:14,-88.15686274509804,-220.15686274509804,109.09803921568628,-192.08163265306123,8.081632653061224,-166.44897959183675,none
2024-07-24 19:57:15,-89.76,-225.12,97.68,-192.0833333333333,8.0,-166.41666666666666,none
2024-07-24 19:57:16,-54.50980392156863,-209.41176470588235,136.54901960784315,-192.0,8.08,-166.16,none
2024-07-24 19:57:17,-78.74509803921569,-215.05882352941177,121.01960784313724,-192.0,8.0,-166.12244897959184,none
2024-07-24 19:57:18,-89.68,-228.16,91.36,-192.16326530612244,8.0,-165.71428571428572,none
2024-07-24 19:57:19,-121.17647058823528,-213.41176470588235,97.01960784313724,-192.0,8.081632653061224,-166.3673469387755,none
2024-07-24 19:57:20,-118.88,-214.08,95.44,-192.0833333333333,8.0,-166.16666666666666,none
2024-07-24 19:57:21,-116.08,-215.92,94.4,-192.08,8.08,-166.0,none
2024-07-24 19:57:22,-118.3529411764706,-213.8823529411765,95.84313725490196,-192.0,8.0,-166.12244897959184,none
2024-07-24 19:57:23,-120.0,-212.32,95.76,-192.0,8.0,-165.87755102040816,none
2024-07-24 19:57:24,-119.6078431372549,-215.2941176470588,92.3921568627451,-192.0,8.0,-166.9387755102041,none
2024-07-24 19:57:25,-120.54901960784314,-215.05882352941177,92.07843137254902,-192.08163265306123,8.0,-166.3673469387755,none
2024-07-24 19:57:26,-121.01960784313724,-214.0392156862745,92.31372549019608,-192.08163265306123,8.081632653061224,-167.3469387755102,none
2024-07-24 19:57:27,-120.8,-213.6,93.36,-192.0,8.0,-166.4,none
2024-07-24 19:57:28,-106.72,-221.12,94.32,-192.25,8.0,-166.16666666666666,none
2024-07-24 19:57:29,-90.11764705882354,-231.68627450980392,86.11764705882354,-192.0,8.0,-166.69387755102042,none
2024-07-24 19:57:30,-60.56,-236.64,92.4,-192.0,8.081632653061224,-166.85714285714286,none
2024-07-24 19:57:31,41.01960784313726,-236.62745098039213,89.33333333333333,-192.0,8.0,-166.28571428571428,none
2024-07-24 19:57:32,-109.52,-230.08,77.28,-192.0,8.0,-166.4,none
2024-07-24 19:57:33,-110.66666666666669,-230.58823529411765,71.84313725490196,-192.0,8.166666666666666,-166.58333333333334,none
2024-07-24 19:57:34,-110.8,-231.6,72.08,-192.0,8.0,-166.9387755102041,none
2024-07-24 19:57:35,-83.13725490196079,-235.6078431372549,81.49019607843137,-192.0,8.0,-166.9387755102041,none
2024-07-24 19:57:36,-101.33333333333331,-232.7843137254902,77.09803921568627,-192.08163265306123,8.0,-166.3673469387755,none
2024-07-24 19:57:37,-64.4,-239.04,86.8,-192.0,8.0,-167.42857142857142,none
2024-07-24 19:57:38,-56.78431372549019,-236.86274509803923,99.52941176470588,-192.24,8.0,-166.56,none
2024-07-24 19:57:39,-54.48,-236.96,98.0,-192.0,8.0,-167.18367346938774,none
2024-07-24 19:57:40,-54.8,-236.56,99.76,-192.0,8.0,-167.83673469387756,none
2024-07-24 19:57:41,-54.431372549019606,-236.31372549019608,100.31372549019608,-192.16326530612244,7.918367346938775,-166.85714285714286,none
2024-07-24 19:57:42,-51.6,-237.04,99.76,-192.0,8.0,-167.25,none
2024-07-24 19:57:43,-52.07843137254902,-236.07843137254903,101.80392156862744,-192.0,7.92,-166.32,none
2024-07-24 19:57:44,-52.31372549019608,-236.86274509803923,99.92156862745098,-192.08163265306123,8.081632653061224,-166.44897959183675,none
2024-07-24 19:57:45,-58.27450980392157,-234.58823529411765,101.88235294117646,-192.0,8.0,-166.20408163265307,none
2024-07-24 19:57:46,-67.52,-230.96,104.72,-192.16326530612244,8.081632653061224,-165.87755102040816,none
2024-07-24 19:57:47,-67.28,-232.08,100.88,-192.0,8.0,-166.85714285714286,none
2024-07-24 19:57:48,-66.27450980392157,-231.843137254902,103.76470588235294,-192.08163265306123,8.0,-166.3673469387755,none
2024-07-24 19:57:49,-66.88,-231.44,103.76,-192.0,8.08,-165.6,none
2024-07-24 19:57:50,-65.56862745098039,-232.23529411764707,101.41176470588236,-192.0,8.0,-166.66666666666666,none
2024-07-24 19:57:51,-65.6,-231.68,103.92,-192.16326530612244,8.0,-166.3673469387755,none
2024-07-24 19:57:52,-65.25490196078431,-231.76470588235293,103.68627450980392,-192.16326530612244,8.0,-166.0408163265306,none
2024-07-24 19:57:53,-38.56,-224.88,117.92,-192.08163265306123,8.081632653061224,-166.3673469387755,none
2024-07-24 19:57:54,-10.03921568627451,-204.31372549019608,150.50980392156862,-192.08,8.08,-165.92,none
2024-07-24 19:57:55,-26.58823529411765,-206.8235294117647,145.2549019607843,-192.0,8.0,-166.0,none
2024-07-24 19:57:56,-55.44,-229.28,111.52,-192.0,8.16326530612245,-165.9591836734694,none
2024-07-24 19:57:57,-45.41176470588236,-226.7450980392157,118.19607843137256,-192.0,8.081632653061224,-165.6326530612245,none
2024-07-24 19:57:58,-63.92,-221.12,120.88,-192.08163265306123,8.0,-166.53061224489795,none
2024-07-24 19:57:59,-60.32,-220.72,122.8,-192.08163265306123,8.326530612244898,-166.28571428571428,none
2024-07-24 19:58:00,-71.6078431372549,-225.41176470588235,110.50980392156865,-192.08,8.0,-166.08,none
2024-07-24 19:58:01,-79.6,-227.12,104.0,-192.0,8.0,-166.9387755102041,none
2024-07-24 19:58:02,-75.45098039215686,-228.15686274509804,103.45098039215686,-192.16326530612244,8.0,-165.9591836734694,none
2024-07-24 19:58:03,-71.76470588235294,-228.7843137254902,104.7843137254902,-192.08163265306123,8.081632653061224,-166.53061224489795,none
2024-07-24 19:58:04,-33.96078431372549,-213.2549019607843,135.2941176470588,-192.0833333333333,8.0,-166.41666666666666,none
2024-07-24 19:58:05,-48.24,-214.16,134.08,-192.08,8.0,-166.56,none
2024-07-24 19:58:06,-47.6,-226.88,117.52,-192.0,8.0,-166.20408163265307,none
2024-07-24 19:58:07,-43.6078431372549,-234.8235294117647,107.2156862745098,-192.16326530612244,8.0,-166.20408163265307,none
2024-07-24 19:58:08,-44.96,-235.2,106.56,-192.16666666666663,8.0,-166.5,none
2024-07-24 19:58:09,-47.52941176470589,-232.7058823529412,109.72549019607844,-192.08163265306123,8.0,-166.3673469387755,none
2024-07-24 19:58:10,-48.4,-234.56,106.32,-192.08163265306123,8.0,-166.28571428571428,none
2024-07-24 19:58:11,-48.62745098039216,-232.54901960784315,108.31372549019608,-192.0,8.0,-167.28,none
2024-07-24 19:58:12,-41.2,-229.76,113.68,-192.0,8.0,-166.20408163265307,none
2024-07-24 19:58:13,-48.15686274509804,-230.66666666666663,112.94117647058825,-192.0,8.081632653061224,-166.9387755102041,none
2024-07-24 19:58:14,-48.07843137254902,-236.7843137254902,102.03921568627452,-192.08163265306123,8.081632653061224,-165.71428571428572,none
2024-07-24 19:58:15,-42.8,-236.08,102.8,-192.0,8.081632653061224,-166.77551020408163,none
2024-07-24 19:58:16,-81.49019607843137,-217.3333333333333,119.68627450980392,-192.0,8.08,-167.12,none
2024-07-24 19:58:17,-91.2,-221.12,105.36,-192.0,8.0,-165.83333333333334,none
2024-07-24 19:58:18,-96.24,-223.92,97.28,-192.08163265306123,8.0,-166.44897959183675,none
2024-07-24 19:58:19,-85.56862745098039,-228.07843137254903,97.17647058823528,-192.0,8.0,-166.85714285714286,none
2024-07-24 19:58:20,-70.64,-234.08,95.84,-192.16326530612244,8.16326530612245,-166.20408163265307,none
