loss,fbeta,val_loss,val_fbeta
0.1628798246383667,0.1560741662979126,0.41391775012016296,0.07081454992294312
0.17283080518245697,0.1568363457918167,0.48951345682144165,0.06751320511102676
0.18816423416137695,0.15576261281967163,0.3890135586261749,0.06118272989988327
0.18962129950523376,0.13537083566188812,0.373582124710083,0.0644223615527153
0.17169825732707977,0.15492774546146393,0.5709745287895203,0.06287659704685211
0.18741635978221893,0.13770045340061188,0.3127383589744568,0.05537239834666252
0.1775098592042923,0.13371890783309937,0.31185075640678406,0.054553523659706116
0.16289910674095154,0.16990087926387787,0.3313995599746704,0.06385628879070282
0.15126293897628784,0.1604374647140503,0.33437100052833557,0.04629446938633919
0.15087434649467468,0.16299043595790863,0.34376031160354614,0.050882965326309204
0.14524877071380615,0.16583576798439026,0.3425576686859131,0.06071052700281143
0.14134341478347778,0.1784631311893463,0.3439512252807617,0.05746576562523842
0.1886267364025116,0.168646901845932,0.3567940890789032,0.05161766707897186
0.16254688799381256,0.16370917856693268,0.303744912147522,0.05822576954960823
0.15508976578712463,0.17582152783870697,0.33574917912483215,0.059830307960510254
0.13661865890026093,0.17242763936519623,0.29340025782585144,0.057467568665742874
0.1331251710653305,0.19949306547641754,0.3292953670024872,0.06772393733263016
0.12260788679122925,0.1990978717803955,0.37555980682373047,0.07335951924324036
0.12063576281070709,0.21356213092803955,0.45647016167640686,0.09481479227542877
0.12089988589286804,0.22978775203227997,0.31668272614479065,0.07241523265838623
0.1320880502462387,0.2096538543701172,0.33577191829681396,0.06371630728244781
0.13597413897514343,0.19395507872104645,0.32436254620552063,0.06678643822669983
0.124715656042099,0.21017763018608093,0.364451140165329,0.06792628765106201
0.123354971408844,0.2212488055229187,0.33435216546058655,0.07102043181657791
0.12690791487693787,0.22218367457389832,0.3353588283061981,0.06894045323133469
0.13114207983016968,0.21158471703529358,0.3537779748439789,0.07720770686864853
0.12090718746185303,0.20364169776439667,0.3579504191875458,0.07609229534864426
0.11455711722373962,0.210773304104805,0.35104629397392273,0.0788974016904831
0.11253015697002411,0.23334193229675293,0.3770553469657898,0.0775139331817627
0.10357391834259033,0.24904705584049225,0.3658809959888458,0.09691153466701508
0.09688680619001389,0.2672174572944641,0.42291203141212463,0.08548261970281601
0.09916635602712631,0.2660009562969208,0.3505361080169678,0.10688873380422592
0.09447558224201202,0.27628377079963684,0.4313068985939026,0.09191510081291199
0.09121333062648773,0.2791845202445984,0.7027010321617126,0.09935756027698517
0.09044168144464493,0.2911668121814728,0.39828193187713623,0.09555097669363022
0.0940484032034874,0.26635822653770447,0.38042715191841125,0.10008148103952408
0.09775128960609436,0.28670984506607056,0.3730621933937073,0.12248082458972931
0.10316305607557297,0.25795474648475647,0.4019722044467926,0.10706193745136261
0.09697951376438141,0.28060996532440186,0.4000038206577301,0.10235760360956192
0.08633451908826828,0.2832620441913605,0.45212695002555847,0.1065603494644165
0.08256188780069351,0.2809702455997467,0.40246596932411194,0.12978562712669373
0.07595274597406387,0.324834406375885,0.5413770079612732,0.13247042894363403
0.08222069591283798,0.3097398281097412,0.6240431070327759,0.15115870535373688
0.1404421329498291,0.2748635709285736,0.3944016993045807,0.04619330167770386
0.19144612550735474,0.17087410390377045,0.31341999769210815,0.04036391153931618
0.1633443981409073,0.16869045794010162,0.3176118731498718,0.055519185960292816
0.12754970788955688,0.19191034138202667,0.38579490780830383,0.06639865785837173
0.10146913677453995,0.24887803196907043,0.3604377806186676,0.10277188569307327
0.09341846406459808,0.28784629702568054,0.35895252227783203,0.09286567568778992
0.09828305244445801,0.27904176712036133,0.37692275643348694,0.15130947530269623
0.09021874517202377,0.2944122552871704,0.34958893060684204,0.1542976200580597
0.09996860474348068,0.3040170669555664,0.34631380438804626,0.09710435569286346
0.11463666707277298,0.24390609562397003,0.4148910939693451,0.08974733203649521
0.13563331961631775,0.22403903305530548,0.43048515915870667,0.06541498750448227
0.12100864946842194,0.21482449769973755,0.3730585277080536,0.07490626722574234
0.10074593126773834,0.23539038002490997,0.3829730749130249,0.13303515315055847
0.08929520845413208,0.2857261002063751,0.5162908434867859,0.11226710677146912
0.09248387813568115,0.2844378650188446,0.36525246500968933,0.14209099113941193
0.08730032294988632,0.284699946641922,0.3480965197086334,0.12387785315513611
0.07609258592128754,0.32920289039611816,0.34778034687042236,0.14706476032733917
0.0701863095164299,0.35342830419540405,0.397138774394989,0.1649932563304901
0.0631709173321724,0.3580544590950012,0.4855741560459137,0.172089621424675
0.06232704594731331,0.38753631711006165,0.4020843207836151,0.1957717090845108
0.06416261196136475,0.3838455080986023,0.40976524353027344,0.1984347105026245
0.062039799988269806,0.39306479692459106,0.34096235036849976,0.1958015263080597
0.0736195519566536,0.3791898488998413,0.41040101647377014,0.17194850742816925
0.07204264402389526,0.3683689832687378,0.472476989030838,0.14431238174438477
0.08718618005514145,0.36439964175224304,0.3713740110397339,0.18298828601837158
0.07437493652105331,0.3733321726322174,0.37143105268478394,0.1602156162261963
0.06363251805305481,0.3713489770889282,0.387949138879776,0.1953047513961792
0.0673704668879509,0.38612961769104004,0.4033483564853668,0.1703069508075714
0.079831562936306,0.3447270691394806,0.42919158935546875,0.16568320989608765
0.09678332507610321,0.3522096276283264,0.3739415109157562,0.11455734819173813
0.09898786246776581,0.3080434799194336,0.34625351428985596,0.15510104596614838
0.07332752645015717,0.3188788890838623,0.4068373441696167,0.1806022971868515
0.0674201101064682,0.36268389225006104,0.40650710463523865,0.1585204005241394
0.059192147105932236,0.3623445928096771,0.4488358497619629,0.19628646969795227
0.05600133538246155,0.3893233835697174,0.3770604431629181,0.18308407068252563
0.0599791556596756,0.3936937153339386,0.4216695725917816,0.1586151123046875
0.06133464723825455,0.39817214012145996,0.4288366138935089,0.18158169090747833
0.05827636644244194,0.4257819950580597,0.3568509519100189,0.20991337299346924
0.051790397614240646,0.43400949239730835,0.36515098810195923,0.18239310383796692
0.04917323216795921,0.43384993076324463,0.369795024394989,0.219375342130661
0.04349253699183464,0.46119242906570435,0.4324344992637634,0.23432517051696777
0.03944558650255203,0.46240347623825073,0.5376542806625366,0.2039373517036438
0.03946145623922348,0.4850124418735504,0.5097290873527527,0.23514190316200256
0.03635893762111664,0.4665496051311493,0.519128143787384,0.244184672832489
0.038894522935152054,0.5204595923423767,0.5657579302787781,0.22775879502296448
0.04748097062110901,0.46777665615081787,0.5740566253662109,0.19333283603191376
0.10062345862388611,0.41703587770462036,0.3517460525035858,0.1627851277589798
0.07656308263540268,0.38530752062797546,0.2733934819698334,0.18177996575832367
0.06954864412546158,0.3860951364040375,0.3038859963417053,0.21652483940124512
0.06430776417255402,0.41885244846343994,0.32855305075645447,0.19342158734798431
0.06066736578941345,0.3801133930683136,0.3669995367527008,0.21905802190303802
0.05505920574069023,0.40615934133529663,0.44367238879203796,0.2156752347946167
0.044114742428064346,0.42189326882362366,0.40209561586380005,0.24114587903022766
0.039747316390275955,0.4739200472831726,0.4356841444969177,0.2445499747991562
0.03764231503009796,0.4719436466693878,0.46018481254577637,0.2516830265522003
0.03558843582868576,0.5056051015853882,0.506982684135437,0.2529049217700958
0.03297624737024307,0.4984052777290344,0.5284613370895386,0.26600947976112366
0.03359547257423401,0.49187591671943665,0.538391649723053,0.25563958287239075
0.034660518169403076,0.4691888689994812,0.5671560168266296,0.2526869773864746
0.03334418311715126,0.481449156999588,0.5746307969093323,0.25251105427742004
0.03251044452190399,0.49152427911758423,0.5864472985267639,0.25645962357521057
0.03201429545879364,0.4812738299369812,0.5610658526420593,0.2583030164241791
0.032465241849422455,0.4859049320220947,0.621623158454895,0.2571718096733093
0.031874679028987885,0.4758581519126892,0.6172694563865662,0.25976085662841797
0.031699273735284805,0.514898419380188,0.6193257570266724,0.26130223274230957
0.031141027808189392,0.5447006225585938,0.6583396792411804,0.25922927260398865
0.030670398846268654,0.5333378911018372,0.6514178514480591,0.26078128814697266
0.030690444633364677,0.5050868391990662,0.6786673069000244,0.2571694552898407
0.030053233727812767,0.5062546730041504,0.6819042563438416,0.2601037621498108
0.02938249334692955,0.49799492955207825,0.733628511428833,0.2532781660556793
0.029820067808032036,0.5110182762145996,0.7567745447158813,0.2551065683364868
0.028992583975195885,0.5098512172698975,0.8187189102172852,0.25412681698799133
0.03517378494143486,0.5100100040435791,0.696523129940033,0.2133343517780304
0.04076291248202324,0.4583948254585266,0.7491376996040344,0.24289792776107788
0.06013834476470947,0.43181782960891724,0.3859110176563263,0.2488633096218109
0.0644993931055069,0.40145260095596313,0.3383852243423462,0.21710510551929474
0.06272316724061966,0.42925193905830383,0.34609895944595337,0.23048408329486847
0.047785256057977676,0.46040841937065125,0.3615933358669281,0.22463415563106537
0.04569777101278305,0.4733535647392273,0.41528862714767456,0.24406671524047852
0.0382116474211216,0.4959522485733032,0.4371034502983093,0.24902568757534027
0.03496042266488075,0.49781331419944763,0.4570794701576233,0.24852994084358215
0.03340952843427658,0.5174174308776855,0.5259247422218323,0.26232632994651794
0.03411591798067093,0.5102263689041138,0.5279282331466675,0.23665063083171844
0.03743613883852959,0.4807499051094055,0.5468833446502686,0.2508251667022705
0.0464152991771698,0.4481179118156433,0.43292927742004395,0.28319066762924194
0.04139472544193268,0.4826565980911255,0.40967708826065063,0.2584962248802185
0.044278450310230255,0.4522339403629303,0.47592484951019287,0.2335909605026245
0.042382363229990005,0.46211519837379456,0.41777610778808594,0.30945122241973877
0.03717407211661339,0.50771164894104,0.41185781359672546,0.2775965929031372
0.037874963134527206,0.4895295202732086,0.4512222409248352,0.29785314202308655
0.0366804264485836,0.49143537878990173,0.4344078004360199,0.31310197710990906
0.03206289932131767,0.5123239755630493,0.43175119161605835,0.32587215304374695
0.02952403947710991,0.5152196288108826,0.4892231225967407,0.32799750566482544
0.030712300911545753,0.49539291858673096,0.43378621339797974,0.33735913038253784
0.03439895063638687,0.554253101348877,0.41330987215042114,0.31852254271507263
0.02909722551703453,0.48657509684562683,0.4966762065887451,0.3375723659992218
0.026934679597616196,0.5160467028617859,0.4853130578994751,0.33542323112487793
0.026891447603702545,0.5343751311302185,0.5120773911476135,0.3405664563179016
0.02568778768181801,0.5214798450469971,0.5842724442481995,0.34209927916526794
0.026146531105041504,0.5343859791755676,0.6013510227203369,0.31652307510375977
0.027126314118504524,0.5332814455032349,0.6284878253936768,0.3415130376815796
0.024104701355099678,0.5169779062271118,0.6373313069343567,0.344241201877594
0.02441660687327385,0.5698457360267639,0.6620096564292908,0.35278114676475525
0.0244040135294199,0.5410369634628296,0.6893631815910339,0.35329189896583557
0.02412448450922966,0.5763638615608215,0.7460588216781616,0.3523796498775482
0.023950988426804543,0.5384607911109924,0.8319765329360962,0.3469744920730591
0.023746568709611893,0.5521664023399353,0.8583874702453613,0.3468110263347626
0.030011340975761414,0.5531240105628967,1.1330093145370483,0.2780206799507141
0.15001530945301056,0.4345180094242096,0.5621134638786316,0.06065690144896507
0.2998882234096527,0.12341631203889847,0.36089810729026794,0.024367831647396088
0.26724278926849365,0.08043842017650604,0.30432799458503723,0.07185659557580948
0.2094210386276245,0.140317901968956,0.3268020749092102,0.05527942255139351
0.17016644775867462,0.15184108912944794,0.329149454832077,0.05025913566350937
0.15059399604797363,0.18112584948539734,0.30134737491607666,0.1249757707118988
0.1117803156375885,0.256179541349411,0.29168710112571716,0.11059393733739853
0.08767033368349075,0.32197198271751404,0.2862206995487213,0.1775444746017456
0.07227794826030731,0.3888317942619324,0.3901994526386261,0.21858981251716614
0.05899761617183685,0.4109536111354828,0.3268682360649109,0.2271866500377655
0.04846784844994545,0.42203274369239807,0.5040250420570374,0.21818159520626068
0.04750493913888931,0.45672693848609924,0.45368000864982605,0.2181897610425949
0.043381329625844955,0.4624477028846741,0.41568371653556824,0.23001256585121155
0.038231827318668365,0.4877344071865082,0.45687559247016907,0.22115281224250793
0.04229222610592842,0.4539947509765625,0.4407196044921875,0.23318982124328613
0.05720745772123337,0.46936821937561035,0.3507751524448395,0.2267538160085678
0.04919569194316864,0.4443298578262329,0.3954952657222748,0.20933376252651215
0.06105715408921242,0.43246763944625854,0.3125511407852173,0.24670898914337158
0.05733136460185051,0.4109742045402527,0.2767151892185211,0.21966226398944855
0.05770806968212128,0.4336804747581482,0.28530004620552063,0.24107016623020172
0.04347732290625572,0.45045197010040283,0.39068540930747986,0.2447502762079239
0.0366351380944252,0.49042823910713196,0.4985315203666687,0.23702779412269592
0.041559088975191116,0.4901708662509918,0.41342172026634216,0.25358691811561584
0.04048873484134674,0.47142577171325684,0.45437949895858765,0.21348150074481964
0.05109116807579994,0.4583432674407959,0.37324514985084534,0.2407773733139038
0.06267866492271423,0.45874008536338806,0.3114567995071411,0.21942389011383057
0.058631327003240585,0.42327189445495605,0.33739373087882996,0.23850053548812866
0.053550444543361664,0.46031489968299866,0.33458712697029114,0.23994523286819458
0.0701751559972763,0.4016174077987671,0.27898356318473816,0.23414279520511627
0.0599144846200943,0.45860493183135986,0.3141162097454071,0.252388596534729
0.04234321042895317,0.44499027729034424,0.2805067002773285,0.2573140859603882
0.035691037774086,0.45855504274368286,0.5332183241844177,0.24334809184074402
0.03880569338798523,0.4610428214073181,0.48169195652008057,0.24170467257499695
0.051120467483997345,0.4643230438232422,0.5034010410308838,0.15396541357040405
0.08507414162158966,0.38702642917633057,0.32444125413894653,0.18109428882598877
0.05982623249292374,0.4426219165325165,0.28828200697898865,0.21811173856258392
0.04338708147406578,0.44150209426879883,0.41069045662879944,0.2500178813934326
0.033761072903871536,0.44306516647338867,0.5024791955947876,0.2474861741065979
0.030702736228704453,0.47139647603034973,0.549863874912262,0.2475394457578659
0.029982123523950577,0.45827871561050415,0.5695226788520813,0.2500724792480469
0.029698381200432777,0.48306742310523987,0.6421775221824646,0.25223061442375183
0.02897939458489418,0.48733580112457275,0.6740171313285828,0.3282560706138611
0.02754986099898815,0.49826478958129883,0.7553531527519226,0.26026734709739685
0.03235260024666786,0.4860578775405884,0.5869588851928711,0.2496517300605774
0.030987931415438652,0.49646976590156555,0.5141869783401489,0.32620811462402344
0.026985719799995422,0.5009137988090515,0.47969546914100647,0.33535876870155334
0.02672395296394825,0.5382697582244873,0.5747016668319702,0.33286020159721375
0.027368055656552315,0.5042577385902405,0.5592560768127441,0.32575511932373047
0.026098079979419708,0.5556232333183289,0.5781926512718201,0.3334290087223053
0.024591689929366112,0.48432937264442444,0.6211704015731812,0.342248797416687
0.024223197251558304,0.519927442073822,0.6527076363563538,0.34475767612457275
0.023570436984300613,0.484442800283432,0.633720338344574,0.34351614117622375
0.022681795060634613,0.5464038848876953,0.6981523036956787,0.3488960266113281
0.0214826799929142,0.5304831266403198,0.7598500847816467,0.3467563986778259
0.021389925852417946,0.5338411927223206,0.8628926277160645,0.34955474734306335
0.03196324408054352,0.550529956817627,0.5104967951774597,0.3376113474369049
0.04292447119951248,0.5225575566291809,0.34815728664398193,0.3449212908744812
0.04193386062979698,0.5130714774131775,0.2929668426513672,0.3354437053203583
0.04817851632833481,0.5236907005310059,0.3369804918766022,0.3303682208061218
0.0531543605029583,0.48108962178230286,0.2977874279022217,0.337133526802063
0.043077077716588974,0.5073824524879456,0.6901337504386902,0.31449538469314575
0.2441372275352478,0.3712924122810364,0.37278905510902405,0.03724471479654312
0.21904025971889496,0.14310358464717865,0.2791624963283539,0.0756765827536583
0.16746102273464203,0.22696740925312042,0.26426732540130615,0.11304164677858353
0.13321921229362488,0.26662567257881165,0.9009414315223694,0.09762203693389893
0.13689608871936798,0.31770220398902893,0.2752584218978882,0.18949748575687408
0.10168785601854324,0.3975119888782501,0.2600535750389099,0.1769837737083435
0.08289600163698196,0.38796815276145935,0.34984347224235535,0.2826000452041626
0.06812474876642227,0.4379972517490387,0.3814089894294739,0.28659844398498535
0.05779312551021576,0.48793888092041016,0.3948604464530945,0.28726521134376526
0.056617870926856995,0.4517664909362793,0.4166942238807678,0.3144954442977905
0.059411872178316116,0.49444136023521423,0.4886515140533447,0.28260302543640137
0.060197584331035614,0.503982663154602,0.3591899573802948,0.2635191082954407
0.0470270998775959,0.4630250632762909,0.5287531614303589,0.30407798290252686
0.03890543058514595,0.5268154740333557,0.5972591042518616,0.3372557759284973
0.03664275258779526,0.5259312391281128,0.6332470774650574,0.3047482371330261
0.04052438586950302,0.5296929478645325,0.4673433303833008,0.3169972598552704
0.03752266615629196,0.5200520753860474,0.5332019925117493,0.33487412333488464
0.029792360961437225,0.5254414677619934,0.4877943992614746,0.3330424726009369
0.02764810435473919,0.5643113851547241,0.6319794058799744,0.26327863335609436
0.060071464627981186,0.5325208306312561,0.6000790596008301,0.309015691280365
0.05754179134964943,0.49201616644859314,0.5947123169898987,0.25666841864585876
0.06491952389478683,0.44175803661346436,0.3946233093738556,0.31392019987106323
0.04783974587917328,0.5174689888954163,0.43068623542785645,0.2779359221458435
0.09748044610023499,0.5200066566467285,0.4997219741344452,0.17121216654777527
0.16461798548698425,0.3387555480003357,0.5404995083808899,0.13011954724788666
0.1783832311630249,0.2791120111942291,0.7189374566078186,0.0889229103922844
0.28180786967277527,0.14003604650497437,0.35673943161964417,0.046359140425920486
0.2662455141544342,0.11874672770500183,0.3348029851913452,0.019323008134961128
0.22734302282333374,0.11478376388549805,0.2961156666278839,0.0476478673517704
0.18757332861423492,0.13849800825119019,0.308987021446228,0.05945025384426117
0.15678532421588898,0.18418866395950317,0.31972894072532654,0.0773153230547905
0.13372056186199188,0.21406424045562744,0.3800654709339142,0.1059255301952362
0.11568396538496017,0.25212669372558594,0.3096972405910492,0.11114490777254105
0.10090743005275726,0.2610413134098053,0.3878065049648285,0.11694123595952988
0.0883360430598259,0.296610563993454,0.3711812198162079,0.16255336999893188
0.07637536525726318,0.3105812966823578,0.45363909006118774,0.1702127456665039
0.07589035481214523,0.34301048517227173,0.4526084363460541,0.1988077163696289
0.07070569694042206,0.35121461749076843,0.43339210748672485,0.20091639459133148
0.06563487648963928,0.4218437969684601,0.47606372833251953,0.21051189303398132
0.05621786788105965,0.4343363344669342,0.559831440448761,0.20586635172367096
0.06680907309055328,0.3606056869029999,0.5014035701751709,0.18081063032150269
0.06614665687084198,0.363534152507782,0.600430428981781,0.16774670779705048
0.09894810616970062,0.3459518849849701,0.4407483637332916,0.10253821313381195
0.10027005523443222,0.2868632674217224,0.3090757429599762,0.1626792997121811
0.07078045606613159,0.36400970816612244,0.432659387588501,0.2174784243106842
0.07194177806377411,0.46916085481643677,0.49411559104919434,0.15317368507385254
0.07508625090122223,0.3513396680355072,0.38215842843055725,0.14511966705322266
0.07559497654438019,0.4097443222999573,0.31951260566711426,0.17073692381381989
0.060966212302446365,0.4077008366584778,0.3882327079772949,0.2228441685438156
0.05054023116827011,0.4557456970214844,0.3668081760406494,0.23447191715240479
0.03985482081770897,0.4768734872341156,0.5043394565582275,0.2181670367717743
0.03671211749315262,0.44496217370033264,0.621782124042511,0.2775496244430542
0.053904734551906586,0.5135257244110107,0.45131057500839233,0.2933180332183838
0.05632593110203743,0.45246025919914246,0.3241131901741028,0.2745879292488098
0.056449901312589645,0.45358532667160034,0.4168005883693695,0.30263954401016235
0.053220685571432114,0.4943769872188568,0.2607192099094391,0.3231825828552246
0.03940382972359657,0.5096997022628784,0.468389093875885,0.30263662338256836
0.031684115529060364,0.49459391832351685,0.3885808289051056,0.32962217926979065
0.026849769055843353,0.5386543869972229,0.5627164244651794,0.34639304876327515
0.025845738127827644,0.5395371913909912,0.512394905090332,0.3341280519962311
0.041172996163368225,0.48422420024871826,0.3880970776081085,0.3194829523563385
0.0633142963051796,0.5343514084815979,0.40938282012939453,0.26120200753211975
0.051679328083992004,0.5437613725662231,0.28443050384521484,0.3306327760219574
0.04347521811723709,0.5377280116081238,0.4118753671646118,0.32563692331314087
0.03846008703112602,0.5258930325508118,0.3056970536708832,0.33174097537994385
0.032476939260959625,0.5270305275917053,0.35287168622016907,0.33380043506622314
0.029473550617694855,0.5746430158615112,0.3673870861530304,0.34800294041633606
0.02666638232767582,0.5337077975273132,0.4917840361595154,0.3023295998573303
0.030562160536646843,0.5527745485305786,0.39188262820243835,0.31483763456344604
0.02705123834311962,0.5467867255210876,0.4519593417644501,0.3380885124206543
0.027395108714699745,0.561536967754364,0.46344441175460815,0.3435591757297516
0.02035272866487503,0.5803321599960327,0.48545241355895996,0.33416515588760376
0.01933603733778,0.5697590708732605,0.47439613938331604,0.3450280427932739
0.017514878883957863,0.5890670418739319,0.5240786671638489,0.34929561614990234
0.016581259667873383,0.6157677173614502,0.5659128427505493,0.3503367006778717
0.0157295074313879,0.6264545321464539,0.57835853099823,0.347957968711853
0.015253054909408092,0.6251865029335022,0.6036055088043213,0.35156312584877014
0.015308654867112637,0.633934497833252,0.677391529083252,0.34576940536499023
0.015040230937302113,0.6466039419174194,0.6697653532028198,0.35845333337783813
0.019763901829719543,0.6280849575996399,0.47468867897987366,0.353841096162796
0.027787096798419952,0.5802880525588989,0.4723551273345947,0.3468106687068939
0.026003632694482803,0.5570610165596008,0.3146279752254486,0.34031206369400024
0.026004325598478317,0.5814384818077087,0.6167460083961487,0.3203970193862915
0.02111402153968811,0.5600082874298096,0.398813396692276,0.36333057284355164
0.026271604001522064,0.594977855682373,0.42721712589263916,0.351709246635437
0.022704439237713814,0.6118905544281006,0.40693002939224243,0.37573668360710144
0.015844356268644333,0.6403121948242188,0.5588592886924744,0.36660969257354736
0.014133721590042114,0.6126126646995544,0.5892797708511353,0.3793679475784302
0.01312281470745802,0.6602638363838196,0.5748937129974365,0.38897478580474854
0.013033830560743809,0.6066161394119263,0.5922117829322815,0.3952809274196625
0.01189703494310379,0.6585893034934998,0.6171482801437378,0.39836281538009644
0.010541418567299843,0.6630986928939819,0.6170752048492432,0.3973916172981262
0.010729740373790264,0.6098527312278748,0.655483067035675,0.38913047313690186
0.015006416477262974,0.6568728685379028,0.5822174549102783,0.3458794355392456
0.015333310700953007,0.6385293006896973,0.5454145073890686,0.3437335789203644
0.013129733502864838,0.6688982844352722,0.5130470395088196,0.3616332411766052
0.01117356400936842,0.6840412020683289,0.561917781829834,0.37865617871284485
0.009638013318181038,0.6517717242240906,0.6344403028488159,0.38139578700065613
0.010682742111384869,0.6721808314323425,0.6405734419822693,0.38107162714004517
0.01181276049464941,0.6627693772315979,0.6412760019302368,0.3878917694091797
0.009751047007739544,0.679198682308197,0.6779718995094299,0.3776257038116455
0.01078807283192873,0.6867673993110657,0.7672113180160522,0.37786412239074707
0.011865029111504555,0.7078778743743896,0.6156377196311951,0.38696035742759705
0.0126187177374959,0.6517117023468018,0.6766862273216248,0.3792122006416321
0.011246711015701294,0.6455216407775879,0.6542263031005859,0.3735029399394989
0.00930661242455244,0.6583565473556519,0.7701543569564819,0.3923138380050659
0.008371122181415558,0.7097394466400146,0.647153377532959,0.40145620703697205
0.00887086521834135,0.6780997514724731,0.6010510325431824,0.39864692091941833
0.00868307240307331,0.6990601420402527,0.802936851978302,0.36425888538360596
0.013489926233887672,0.6600610017776489,0.7180701494216919,0.39899659156799316
